id;name;Image;slotType;weaponType;Url;Level;Tibia Buy Price;Tibia Sell Price;Is Missing Tibia source;Buy;Sell;LootFrom;absorbPercentAll;absorbPercentDeath;absorbPercentEarth;absorbPercentEnergy;absorbPercentFire;absorbPercentHoly;absorbPercentIce;absorbPercentLifeDrain;absorbPercentManaDrain;absorbPercentPhysical;absorbPercentPoison;allowpickupable;ammoType;armor;attack;blockprojectile;charges;containerSize;corpseType;decayTo;defense;description;destroyTo;duration;effect;elementEarth;elementEnergy;elementFire;elementIce;extradef;femaleTransformTo;field;floorchange;fluidSource;fluidcontainer;forceSerialize;healthGain;healthTicks;hitChance;invisible;levelDoor;magiclevelpoints;maleTransformTo;manaGain;manaTicks;manashield;maxHitChance;maxTextLen;partnerDirection;range;readable;replaceable;rotateTo;runeSpellName;shootType;showattributes;showcharges;showcount;showduration;skillAxe;skillClub;skillDist;skillFist;skillShield;skillSword;speed;stopduration;suppressDrown;suppressDrunk;transformDeEquipTo;transformEquipTo;transformTo;type;weight;worth;writeOnceItemId;writeable
7420;reaper's axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;46;;;;;;25;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5900;;;
7422;jade hammer;;;club;;;;;;;;;;;;;;;;;;;;;;;46;;;;;;20;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3200;;;
7424;lunar staff;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;
7425;taurus mace;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;30;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5100;;;
7426;amber staff;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;43;;;;;;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3500;;;
7427;chaos mace;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;44;;;;;;21;Only those who have descended to the deepest depths may wield this hammer without it cursing them.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6300;;;
7428;bonebreaker;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;46;;;;;;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12000;;;
7429;blessed sceptre;;;club;;;;;;;;;;;;;;;;;;;;;;;47;;;;;;21;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3900;;;
7430;dragonbone staff;;;club;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;18;Small flames are dancing around this strange weapon.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1800;;;
7431;demonbone;;;club;;;;;;;;;;;;;;;;;;;;;;;48;;;;;;38;;;;;;;;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18000;;;
7432;furry club;;;club;;;;;;;;;;;;;;;;;;;;;;;31;;;;;;19;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4200;;;
7433;ravenwing;;;axe;;;;;;;;;;;;;;;;;;;;;;;45;;;;;;22;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5500;;;
7434;royal axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;49;;;;;;25;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9200;;;
7436;angelic axe;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;44;;;;;;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5600;;;
7437;sapphire hammer;;;club;;;;;;;;;;;;;;;;;;;;;;;37;;;;;;18;A beautiful gem is embedded in this weapon.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2100;;;
7438;elvish bow;;two-handed;distance;;;;;;;;;;;;;;;;;;;;;arrow;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;3100;;;
7449;crystal sword;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6900;;;
7451;shadow sceptre;;;club;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4100;;;
7452;spiked squelcher;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;41;;;;;;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6800;;;
7453;executioner;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;54;;;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9900;;;
7454;glorious axe;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9500;;;
7455;mythril axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;50;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;
7456;noble axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;39;;;;;;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3800;;;
7457;fur boots;;feet;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;These boots keep your toes warm in even the iciest regions but they feel kind of heavy.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1200;;;
7458;fur cap;;head;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;It feels nice and warm on your ears.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1800;;;
7459;earmuffs;;head;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;500;;;
7460;norse shield;;;shield;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4100;;;
7461;krimhorn helmet;;head;;;;;;;;;;;;;;;;2;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5100;;;
7462;ragnir helmet;;head;;;;;;;;;;;;;;;;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3100;;;
7463;mammoth fur cape;;body;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;It is imbued with protective magic.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2000;;;
7464;mammoth fur shorts;;legs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;They offer little protection but will at least provide some comfort and warmth.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;150;;;
7497;mining helmet;;head;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;
7587;bag;;backpack;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800;;;
7697;ring;;ring;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;
7708;ring;;ring;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;
7730;blue legs;;legs;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1800;;;
7737;purple bag;;backpack;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800;;;
7738;grey bag;;backpack;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800;;;
7739;golden bag;;backpack;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;800;;;
7744;spike sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;24;;1000;;;2383;21;;;;;;;4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5000;;;
7745;relic sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7383;24;;;;;;;8;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;4800;;;
7746;mystic blade;;;sword;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7384;25;;;;;;;8;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;3500;;;
7747;blacksteel sword;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7406;22;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5900;;;
7748;dragon slayer;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7402;28;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8200;;;
7749;barbarian axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;28;;1000;;;2429;18;;;;;;;5;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5100;;;
7750;knight axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;33;;1000;;;2430;21;;;;;;;7;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5900;;;
7751;heroic axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7389;24;;;;;;;9;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6100;;;
7752;headchopper;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7380;20;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;4500;;;
7753;war axe;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;49;;1000;;;2454;10;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6150;;;
7754;clerical mace;;;club;;;;;;;;;;;;;;;;;;;;;;;28;;1000;;;2423;15;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5800;;;
7755;crystal mace;;;club;;;;;;;;;;;;;;;;;;;;;;;38;;1000;;;2445;16;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8000;;;
7756;cranial basher;;;club;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7415;20;;;;;;;8;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;7800;;;
7757;orcish maul;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7392;18;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5400;;;
7758;war hammer;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;45;;1000;;;2391;10;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8500;;;
7763;spike sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;24;;1000;;;2383;21;;;;;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5000;;;
7764;relic sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7383;24;;;;;;;;8;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;4800;;;
7765;mystic blade;;;sword;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7384;25;;;;;;;;8;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;3500;;;
7766;blacksteel sword;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7406;22;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5900;;;
7767;dragon slayer;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7402;28;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8200;;;
7768;barbarian axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;28;;1000;;;2429;18;;;;;;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5100;;;
7769;knight axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;33;;1000;;;2430;21;;;;;;;;7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5900;;;
7770;heroic axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7389;24;;;;;;;;9;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6100;;;
7771;headchopper;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7380;20;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;4500;;;
7772;war axe;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;49;;1000;;;2454;10;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6150;;;
7773;clerical mace;;;club;;;;;;;;;;;;;;;;;;;;;;;28;;1000;;;2423;15;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5800;;;
7774;crystal mace;;;club;;;;;;;;;;;;;;;;;;;;;;;38;;1000;;;2445;16;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8000;;;
7775;cranial basher;;;club;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7415;20;;;;;;;;8;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;7800;;;
7776;orcish maul;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7392;18;;;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5400;;;
7777;war hammer;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;45;;1000;;;2391;10;;;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8500;;;
7838;flash arrow;;ammo;ammunition;;;;;;;;;;;;;;;;;;;;;arrow;;25;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;;;;;;;;flasharrow;;;;;;;;;;;;;;;;;;;70;;;
7839;shiver arrow;;ammo;ammunition;;;;;;;;;;;;;;;;;;;;;arrow;;25;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;;;;;;;;shiverarrow;;;;;;;;;;;;;;;;;;;70;;;
7840;flaming arrow;;ammo;ammunition;;;;;;;;;;;;;;;;;;;;;arrow;;25;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;;;;;;;;flammingarrow;;;;;;;;;;;;;;;;;;;70;;;
7850;earth arrow;;ammo;ammunition;;;;;;;;;;;;;;;;;;;;;arrow;;25;;;;;;;;;;;;;;;;;;;;;;;;90;;;;;;;;;;;;;;;;eartharrow;;;;;;;;;;;;;;;;;;;70;;;
7854;spike sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;24;;1000;;;2383;21;;;;;4;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5000;;;
7855;relic sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7383;24;;;;;8;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;4800;;;
7856;mystic blade;;;sword;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7384;25;;;;;8;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;3500;;;
7857;blacksteel sword;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7406;22;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5900;;;
7858;dragon slayer;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7402;28;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8200;;;
7859;barbarian axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;28;;1000;;;2429;18;;;;;5;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5100;;;
7860;knight axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;33;;1000;;;2430;21;;;;;7;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5900;;;
7861;heroic axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7389;24;;;;;9;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6100;;;
7862;headchopper;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7380;20;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;4500;;;
7863;war axe;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;49;;1000;;;2454;10;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6150;;;
7864;clerical mace;;;club;;;;;;;;;;;;;;;;;;;;;;;28;;1000;;;2423;15;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5800;;;
7865;crystal mace;;;club;;;;;;;;;;;;;;;;;;;;;;;38;;1000;;;2445;16;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8000;;;
7866;cranial basher;;;club;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7415;20;;;;;8;;;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;7800;;;
7867;orcish maul;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7392;18;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5400;;;
7868;war hammer;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;45;;1000;;;2391;10;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8500;;;
7869;spike sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;24;;1000;;;2383;21;;;;;;4;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5000;;;
7870;relic sword;;;sword;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7383;24;;;;;;8;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;4800;;;
7871;mystic blade;;;sword;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7384;25;;;;;;8;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;3500;;;
7872;blacksteel sword;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7406;22;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5900;;;
7873;dragon slayer;;two-handed;sword;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7402;28;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8200;;;
7874;barbarian axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;28;;1000;;;2429;18;;;;;;5;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5100;;;
7875;knight axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;33;;1000;;;2430;21;;;;;;7;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5900;;;
7876;heroic axe;;;axe;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7389;24;;;;;;9;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6100;;;
7877;headchopper;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7380;20;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;4500;;;
7878;war axe;;two-handed;axe;;;;;;;;;;;;;;;;;;;;;;;49;;1000;;;2454;10;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;6150;;;
7879;clerical mace;;;club;;;;;;;;;;;;;;;;;;;;;;;28;;1000;;;2423;15;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5800;;;
7880;crystal mace;;;club;;;;;;;;;;;;;;;;;;;;;;;38;;1000;;;2445;16;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8000;;;
7881;cranial basher;;;club;;;;;;;;;;;;;;;;;;;;;;;44;;1000;;;7415;20;;;;;;8;;;-2;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;7800;;;
7882;orcish maul;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;42;;1000;;;7392;18;;;;;;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;5400;;;
7883;war hammer;;two-handed;club;;;;;;;;;;;;;;;;;;;;;;;45;;1000;;;2391;10;;;;;;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;8500;;;
7884;terra mantle;;body;;;;;;;;;;;;8;;-8;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2250;;;
7885;terra legs;;legs;;;;;;;;;;;;6;;-6;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1900;;;
7886;terra boots;;feet;;;;;;;;;;;;5;;-5;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750;;;
7887;terra amulet;;necklace;;;;;;;;;;;;20;;-10;;;;;;;;;;;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;500;;;
7888;glacier amulet;;necklace;;;;;;;;;;;;;-10;;;20;;;;;;;;;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;500;;;
7889;lightning pendant;;necklace;;;;;;;;;;;;-10;20;;;;;;;;;;;;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;500;;;
7890;magma amulet;;necklace;;;;;;;;;;;;;;20;;-10;;;;;;;;;;200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;500;;;
7891;magma boots;;feet;;;;;;;;;;;;;;5;;-5;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750;;;
7892;glacier shoes;;feet;;;;;;;;;;;;;-5;;;5;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750;;;
7893;lightning boots;;feet;;;;;;;;;;;;-5;5;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750;;;
7894;magma legs;;legs;;;;;;;;;;;;;;6;;-6;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1900;;;
7895;lightning legs;;legs;;;;;;;;;;;;-6;6;;;;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1900;;;
7896;glacier kilt;;legs;;;;;;;;;;;;;-6;;;6;;;;;;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1900;;;
7897;glacier robe;;body;;;;;;;;;;;;;-8;;;8;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2250;;;
7898;lightning robe;;body;;;;;;;;;;;;-8;8;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2250;;;
7899;magma coat;;body;;;;;;;;;;;;;;8;;-8;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2250;;;
7900;magma monocle;;head;;;;;;;;;;;;;;4;;-4;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;
7901;lightning headband;;head;;;;;;;;;;;;-4;4;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;100;;;
7902;glacier mask;;head;;;;;;;;;;;;;-4;;;4;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;
7903;terra hood;;head;;;;;;;;;;;;4;;-4;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1000;;;
7939;mining helmet;;head;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;700;;;
